Births by year and month per place of event city,,,
,,,
BOOK_YEAR,MTH,CITY,COUNT(*)
1917,Jul,N DORCHESTER T,7
1917,Jul,NEWMARKET,7
1917,Jul,NIAGARA FALLS,37
1917,Jul,NORMANBY TWP,8
1917,Jul,NORTH BAY,27
1917,Jul,NOT RECORDED,13
1917,Jul,OLDEN TWP,6
1917,Jul,ORILLIA,14
1917,Jul,OSGOODE TWP,6
1917,Jul,OSHAWA,26
1917,Jul,OTTAWA,202
1917,Jul,OWEN SOUND,28
1917,Jul,PARIS,9
1917,Jul,PARRY SOUND,13
1917,Jul,PEEL TWP,6
1917,Jul,PEMBROKE,30
1917,Jul,PENETANGUISHENE,11
1917,Jul,PERTH,8
1917,Jul,PETERBOROUGH,39
1917,Jul,PETROLIA,9
1917,Jul,PICKERING TWP,7
1917,Jul,PICTON,10
1917,Jul,PORT ARTHUR,40
1917,Jul,PORT COLBORNE,6
1917,Jul,PORT HOPE,6
1917,Jul,PRESTON,15
1917,Jul,PROTON TWP,8
1917,Jul,RAINY RIVER,7
1917,Jul,RENFREW,12
1917,Jul,ROCKLAND,20
1917,Jul,ROSS TWP,7
1917,Jul,S DUMFRIES TWP,9
1917,Jul,S PLANTAGENET T,10
1917,Jul,S PORCUPINE,8
1917,Jul,SANDWICH,11
1917,Jul,SANDWICH W T,6
1917,Jul,SARNIA,25
1917,Jul,SARNIA TWP,7
1917,Jul,SAULT STE MARIE,42
1917,Jul,SEYMOUR TWP,7
1917,Jul,SHELBURNE,8
1917,Jul,SIMCOE,10
1917,Jul,SMITHS FALLS,18
1917,Jul,SOMBRA TWP,7
1917,Jul,ST ANNE DE PRES,7
1917,Jul,ST CATHARINES,47
1917,Jul,ST THOMAS,31
1917,Jul,ST VINCENT TWP,6
1917,Jul,STEELTON,12
1917,Jul,STRATFORD,33
1917,Jul,STURGEON FALLS,17
1917,Jul,SUDBURY,26
1917,Jul,THOROLD,10
1917,Jul,TILBURY N T,7
1917,Jul,TIMMINS,12
1917,Jul,TORBOLTON TWP,6
1917,Jul,TORONTO,1129
1917,Jul,TRENTON,19
1917,Jul,TUSCARORA TWP,7
1917,Jul,VANKLEEK HILL,6
1917,Jul,VAUGHAN TWP,6
1917,Jul,VERNER,6
1917,Jul,VICTORIA HARBOU,6
1917,Jul,WALKERVILLE,9
1917,Jul,WALLACEBURG,10
1917,Jul,WATERLOO,8
1917,Jul,WATERLOO TWP,11
1917,Jul,WEBBWOOD,6
1917,Jul,WELLAND,20
1917,Jul,WELLESLEY TWP,6
1917,Jul,WESTBORO,7
1917,Jul,WHITBY,6
1917,Jul,WILLIAMSBURG TW,7
1917,Jul,WINCHESTER TWP,7
1917,Jul,WINDSOR,96
1917,Jul,WOODSTOCK,14
1917,Jul,YORK TWP,64
1917,Jul,ZONE TWP,6
1917,Jun,ALEXANDRIA,11
1917,Jun,ALFRED,8
1917,Jun,ALMONTE,6
1917,Jun,ANCASTER TWP,7
1917,Jun,ARNPRIOR,8
1917,Jun,ARTHUR TWP,8
1917,Jun,BARRIE,17
1917,Jun,BAYHAM TWP,7
1917,Jun,BELLEVILLE,15
1917,Jun,BONFIELD TWP,7
1917,Jun,BRACEBRIDGE,7
1917,Jun,BRANT TWP,6
1917,Jun,BRANTFORD,56
1917,Jun,BRANTFORD TWP,12
1917,Jun,BROCK TWP,7
1917,Jun,BROCKVILLE,20
1917,Jun,BROOKE TWP,6
1917,Jun,CAMDEN TWP,8
1917,Jun,CAMPBELLFORD,6
1917,Jun,CARLETON PLACE,7
1917,Jun,CASSELMAN,14
1917,Jun,CHAPLEAU TWP,6
1917,Jun,CHATHAM,40
1917,Jun,CHATHAM TWP,7
1917,Jun,CHINGUACOUSY TW,6
1917,Jun,CLARENCE CREEK,9
1917,Jun,COBALT,22
1917,Jun,COBOURG,12
1917,Jun,COCHRANE,11
1917,Jun,COLCHESTER N TW,6
1917,Jun,COLLINGWOOD,20
1917,Jun,COLLINGWOOD TWP,6
1917,Jun,CONISTON,12
1917,Jun,COPPERCLIFF,18
1917,Jun,CORNWALL,11
1917,Jun,CORNWALL TWP,13
1917,Jun,CREIGHTON MINE,9
1917,Jun,CROWLAND,8
1917,Jun,E HAWKESBURY T,6
1917,Jun,EASTVIEW,16
1917,Jun,EMBRUN,12
1917,Jun,ESPANOLA,8
1917,Jun,FIELD TWP,6
1917,Jun,FORD CITY,7
1917,Jun,FORT FRANCES,8
1917,Jun,FORT WILLIAM,70
1917,Jun,GALT,24
1917,Jun,GLOUCESTER TWP,6
1917,Jun,GUELPH,28
1917,Jun,GUELPH TWP,7
1917,Jun,HAILEYBURY,9
1917,Jun,HALDIMAND TWP,6
1917,Jun,HAMILTON,228
1917,Jun,HANOVER,7
1917,Jun,HAWKESBURY,18
1917,Jun,HAY TWP,8
1917,Jun,HORTON TWP,6
1917,Jun,HOWARD TWP,8
1917,Jun,HULLETT TWP,6
1917,Jun,HUNTSVILLE,8
1917,Jun,INGERSOLL,9
1917,Jun,KENORA,12
1917,Jun,KINGSTON,47
1917,Jun,KITCHENER,45
1917,Jun,LANCASTER TWP,7
1917,Jun,LEEDS LANSDN FR,7
1917,Jun,LINDSAY,14
1917,Jun,LONDON,100
1917,Jun,MATILDA TWP,9
1917,Jun,MEAFORD,6
1917,Jun,MERSEA TWP,9
1917,Jun,MIDLAND,34
1917,Jun,MIMICO,7
1917,Jun,MORNINGTON TWP,6
1917,Jun,MOUNT DENNIS,6
1917,Jun,N NORWICH TWP,7
1917,Jun,NEWMARKET,7
1917,Jun,NIAGARA FALLS,22
1917,Jun,NORTH BAY,35
1917,Jun,NOT RECORDED,10
1917,Jun,NOTTAWASAGA TWP,8
1917,Jun,ORANGEVILLE,6
1917,Jun,ORILLIA,16
1917,Jun,OSHAWA,20
1917,Jun,OTTAWA,221
1917,Jun,OWEN SOUND,24
1917,Jun,PARRY SOUND,14
1917,Jun,PELHAM TWP,8
1917,Jun,PEMBROKE,21
1917,Jun,PENETANGUISHENE,15
1917,Jun,PERCY TWP,7
1917,Jun,PETERBOROUGH,46
1917,Jun,PICKERING TWP,8
1917,Jun,PICTON,13
1917,Jun,PORT ARTHUR,39
1917,Jun,PORT COLBORNE,9
1917,Jun,PRESTON,11
1917,Jun,RAINY RIVER,8
1917,Jun,RENFREW,14
1917,Jun,ROCKLAND,15
1917,Jun,ROXBOROUGH TWP,7
1917,Jun,S INDIAN,8
1917,Jun,S PLANTAGENET T,7
1917,Jun,SANDWICH,8
1917,Jun,SARNIA,26
1917,Jun,SAULT STE MARIE,43
1917,Jun,SEAFORTH,6
1917,Jun,SIMCOE,6
1917,Jun,SMITHS FALLS,11
1917,Jun,ST CATHARINES,44
1917,Jun,ST MARYS,6
1917,Jun,ST THOMAS,24
1917,Jun,ST VINCENT TWP,6
1917,Jun,STEELTON,15
1917,Jun,STRATFORD,24
1917,Jun,STURGEON FALLS,14
1917,Jun,SUDBURY,34
1917,Jun,SULLIVAN TWP,7
1917,Jun,THOROLD,10
1917,Jun,TIMMINS,13
1917,Jun,TORONTO,1063
1917,Jun,TRENTON,15
1917,Jun,VICTORIA HARBOU,10
1917,Jun,WALKERTON,7
1917,Jun,WALKERVILLE,11
1917,Jun,WALLACEBURG,11
1917,Jun,WALPOLE TWP,7
1917,Jun,WATERLOO,7
1917,Jun,WATERLOO TWP,15
1917,Jun,WEBBWOOD,7
1917,Jun,WELLAND,18
1917,Jun,WESTON,9
1917,Jun,WHITBY,7
1917,Jun,WINCHESTER TWP,7
1917,Jun,WINDSOR,80
1917,Jun,WOODSTOCK,14
1917,Jun,WOOLWICH TWP,8
1917,Jun,YORK TWP,61
1917,Mar,ALFRED,9
1917,Mar,AMABEL TWP,6
1917,Mar,ARNPRIOR,11
1917,Mar,ARTEMESIA TWP,7
1917,Mar,BARRIE,16
1917,Mar,BARTON TWP,15
1917,Mar,BELLEVILLE,26
1917,Mar,BENTINCK TWP,7
1917,Mar,BEVERLY TWP,9
1917,Mar,BONFIELD TWP,6
1917,Mar,BOWMANVILLE,10
1917,Mar,BRACEBRIDGE,9
1917,Mar,BRANTFORD,54
1917,Mar,BRANTFORD TWP,8
1917,Mar,BROCKVILLE,12
1917,Mar,BROOKE TWP,10
1917,Mar,BRUCE TWP,7
1917,Mar,BUCKE TWP,6
1917,Mar,BURFORD TWP,7
1917,Mar,BURLINGTON,6
1917,Mar,CAMDEN TWP,12
1917,Mar,CARLETON PLACE,9
1917,Mar,CASSELMAN,9
1917,Mar,CEDARDALE,7
1917,Mar,CHAPLEAU TWP,9
1917,Mar,CHATHAM,29
1917,Mar,CHATHAM TWP,9
1917,Mar,CLARENCE TWP,11
1917,Mar,COBALT,24
1917,Mar,COBOURG,9
1917,Mar,COCHRANE,10
1917,Mar,COLEMAN TWP,7
1917,Mar,COLLINGWOOD,14
1917,Mar,CONISTON,7
1917,Mar,COPPERCLIFF,13
1917,Mar,CORNWALL,17
1917,Mar,CORNWALL TWP,13
1917,Mar,CREIGHTON MINE,8
1917,Mar,CROWLAND,10
1917,Mar,CUMBERLAND TWP,10
1917,Mar,DARLINGTON TWP,6
1917,Mar,DEREHAM TWP,6
1917,Mar,DRYDEN,6
1917,Mar,DUNNVILLE,6
1917,Mar,EASTVIEW,18
1917,Mar,ELLICE TWP,6
1917,Mar,EMBRUN,12
1917,Mar,ENNISKILLEN TWP,6
1917,Mar,ESPANOLA,7
1917,Mar,EXETER,7
1917,Mar,FERRIS,6
1917,Mar,FINCH TWP,6
1917,Mar,FORD CITY,13
1917,Mar,FORT ERIE,8
1917,Mar,FORT FRANCES,10
1917,Mar,FORT WILLIAM,54
1917,Mar,GALT,25
1917,Mar,GARSON MINE,6
1917,Mar,GODERICH,7
1917,Mar,GRATTAN,9
1917,Mar,GRAVENHURST,7
1917,Mar,GUELPH,31
1917,Mar,HAILEYBURY,13
1917,Mar,HAMILTON,282
1917,Mar,HARWICH TWP,13
1917,Mar,HAWKESBURY,14
1917,Mar,HESPELER,7
1917,Mar,HOWARD TWP,8
1917,Mar,HUMBERSTONE TWP,6
1917,Mar,INGERSOLL,15
1917,Mar,KENORA,10
1917,Mar,KEPPEL TWP,9
1917,Mar,KINGSTON,45
1917,Mar,KITCHENER,49
1917,Mar,LAURENTIAN VIEW,6
1917,Mar,LEAMINGTON,7
1917,Mar,LINDSAY,13
1917,Mar,LOGAN TWP,6
1917,Mar,LONDON,115
1917,Mar,LORIGNAL,7
1917,Mar,MATILDA TWP,7
1917,Mar,MIDLAND,19
1917,Mar,MIMICO,8
1917,Mar,MOORE TWP,12
1917,Mar,MOUNT DENNIS,6
1917,Mar,MOUNTAIN TWP,6
1917,Mar,MULMUR TWP,6
1917,Mar,NEW TORONTO,6
1917,Mar,NEWMARKET,10
1917,Mar,NIAGARA FALLS,22
1917,Mar,NORMANBY TWP,10
1917,Mar,NORTH BAY,33
1917,Mar,ORILLIA,17
1917,Mar,OSHAWA,24
1917,Mar,OTONABEE TWP,8
1917,Mar,OTTAWA,289
1917,Mar,OWEN SOUND,29
1917,Mar,PARIS,6
1917,Mar,PARRY SOUND,13
1917,Mar,PEMBROKE,25
1917,Mar,PENETANGUISHENE,15
1917,Mar,PERTH,11
1917,Mar,PETERBOROUGH,50
1917,Mar,PETROLIA,6
1917,Mar,PORT ARTHUR,50
1917,Mar,PORT COLBORNE,8
1917,Mar,PORT HOPE,12
1917,Mar,PRESTON,11
1917,Mar,RAINY RIVER,12
1917,Mar,RENFREW,27
1917,Mar,ROCHESTER TWP,6
1917,Mar,ROCKLAND,18
1917,Mar,S INDIAN,6
1917,Mar,S PLANTAGENET T,6
1917,Mar,S PORCUPINE,7
1917,Mar,SANDWICH,12
1917,Mar,SARNIA,37
1917,Mar,SAULT STE MARIE,44
1917,Mar,SCHREIBER,6
1917,Mar,SMITHS FALLS,17
1917,Mar,ST ALBERT,6
1917,Mar,ST CATHARINES,65
1917,Mar,ST MARYS,7
1917,Mar,ST THOMAS,32
1917,Mar,STEELTON,8
1917,Mar,STRATFORD,48
1917,Mar,STURGEON FALLS,8
1917,Mar,SUDBURY,46
1917,Mar,SULLIVAN TWP,10
1917,Mar,SYDENHAM TWP,8
1917,Mar,TECUMSEH,7
1917,Mar,THESSALON,6
1917,Mar,THOROLD,9
1917,Mar,TILBURY EAST TW,11
1917,Mar,TILLSONBURG,7
1917,Mar,TIMMINS,19
1917,Mar,TISDALE TWP,6
1917,Mar,TORONTO,1203
1917,Mar,TOWNSEND,6
1917,Mar,TRAFALGAR,6
1917,Mar,TRENTON,17
1917,Mar,TYENDINAGA TWP,7
1917,Mar,USBORNE TWP,6
1917,Mar,VANKLEEK HILL,9
1917,Mar,VAUGHAN TWP,8
1917,Mar,VERNER,8
1917,Mar,VERULAM TWP,6
1917,Mar,VESPRA TWP,6
1917,Mar,W HAWKESBURY,6
1917,Mar,W NISSOURI T,6
1917,Mar,WALKERTON,9
1917,Mar,WALKERVILLE,10
1917,Mar,WALLACEBURG,8
1917,Mar,WATERLOO,9
1917,Mar,WATERLOO TWP,11
1917,Mar,WEBBWOOD,7
1917,Mar,WELLAND,16
1917,Mar,WELLESLEY TWP,6
1917,Mar,WHITBY TWP,7
1917,Mar,WILMOT TWP,6
1917,Mar,WINCHESTER TWP,13
1917,Mar,WINDSOR,66
1917,Mar,WOODSTOCK,14
1917,Mar,WOOLWICH TWP,9
1917,Mar,YORK TWP,48
1917,May,ALEXANDRIA,9
1917,May,ALFRED,9
1917,May,BARRIE,13
1917,May,BELLEVILLE,19
1917,May,BERTIE TWP,6
1917,May,BONFIELD TWP,8
1917,May,BOWMANVILLE,9
1917,May,BRAMPTON,8
1917,May,BRANTFORD,50
1917,May,BRANTFORD TWP,14
1917,May,BROCKVILLE,24
1917,May,CAMPBELLFORD,6
1917,May,CARLETON PLACE,7
1917,May,CHAPLEAU TWP,8
1917,May,CHARLOTTEVILLE,7
1917,May,CHATHAM,24
1917,May,CHATHAM TWP,13
1917,May,CHINGUACOUSY TW,6
1917,May,CLARENCE TWP,10
1917,May,CLINTON TWP,6
1917,May,COBALT,24
1917,May,COBOURG,9
1917,May,COCHRANE,7
1917,May,COLLINGWOOD,20
1917,May,CONISTON,9
1917,May,COPPERCLIFF,13
1917,May,CORNWALL,15
1917,May,CORNWALL TWP,8
1917,May,CREIGHTON MINE,9
1917,May,CROWLAND,8
1917,May,CUMBERLAND TWP,10
1917,May,DAWN TWP,6
1917,May,DEREHAM TWP,7
1917,May,DOVER TWP,8
1917,May,DOWNIE TWP,6
1917,May,DUNDAS,10
1917,May,EASTVIEW,10
1917,May,ELLICE TWP,6
1917,May,ERIN TWP,8
1917,May,ESPANOLA,6
1917,May,FERRIS,7
1917,May,FINCH TWP,6
1917,May,FORD CITY,8
1917,May,FORT FRANCES,8
1917,May,FORT WILLIAM,61
1917,May,GALT,24
1917,May,GANANOQUE,11
1917,May,GODERICH,10
1917,May,GOLDEN LAKE,7
1917,May,GREENOCK TWP,7
1917,May,GREY TWP,6
1917,May,GUELPH,27
1917,May,HAILEYBURY,13
1917,May,HAMILTON,243
1917,May,HANOVER,6
1917,May,HARWICH TWP,9
1917,May,HAWKESBURY,17
1917,May,HOWARD TWP,8
1917,May,HOWICK TWP,7
1917,May,INGERSOLL,12
1917,May,KENORA,16
1917,May,KINGSTON,55
1917,May,KINGSVILLE,6
1917,May,KITCHENER,53
1917,May,LAKEFIELD,6
1917,May,LEFAIVRE,6
1917,May,LINDSAY,14
1917,May,LOCHIEL TWP,8
1917,May,LONDON,90
1917,May,LONDON TWP,8
1917,May,MATILDA TWP,7
1917,May,MEAFORD,6
1917,May,MERSEA TWP,8
1917,May,MIDLAND,17
1917,May,MIMICO,7
1917,May,MINTO TWP,6
1917,May,MOORE TWP,8
1917,May,MOUNTAIN TWP,6
1917,May,N DORCHESTER T,7
1917,May,NEW HAMBURG,7
1917,May,NEW LISKEARD,6
1917,May,NEWMARKET,9
1917,May,NIAGARA FALLS,16
1917,May,NORTH BAY,32
1917,May,ORANGEVILLE,6
1917,May,ORILLIA,19
1917,May,OSHAWA,22
1917,May,OTTAWA,188
1917,May,OWEN SOUND,31
1917,May,PARIS,6
1917,May,PARRY SOUND,25
1917,May,PEEL TWP,8
1917,May,PEMBROKE,15
1917,May,PENETANGUISHENE,10
1917,May,PETERBOROUGH,37
1917,May,PETROLIA,6
1917,May,PORT ARTHUR,41
1917,May,PORT HOPE,8
1917,May,PRESTON,11
1917,May,RAINY RIVER,6
1917,May,RENFREW,12
1917,May,ROCKLAND,15
1917,May,S PLANTAGENET T,7
1917,May,SA S MARIE,6
1917,May,SARNIA,17
1917,May,SARNIA TWP,7
1917,May,SAULT STE MARIE,41
1917,May,SIDNEY TWP,6
1917,May,SIMCOE,6
1917,May,SMITHS FALLS,13
1917,May,ST CATHARINES,44
1917,May,ST MARYS,10
1917,May,ST THOMAS,28
1917,May,STEELTON,13
1917,May,STRATFORD,31
1917,May,STURGEON FALLS,6
1917,May,SUDBURY,31
1917,May,THESSALON,6
1917,May,TILBURY EAST TW,7
1917,May,TILBURY N T,6
1917,May,TIMMINS,10
1917,May,TISDALE TWP,7
1917,May,TORONTO,1098
1917,May,TRENTON,12
1917,May,W HAWKESBURY,8
1917,May,W ZORRA TWP,6
1917,May,WALKERVILLE,12
1917,May,WALLACE TWP,10
1917,May,WALLACEBURG,12
1917,May,WATERLOO,12
1917,May,WATERLOO TWP,16
1917,May,WEBBWOOD,7
1917,May,WELLAND,20
1917,May,WELLESLEY TWP,12
1917,May,WIARTON,7
1917,May,WILLIAMSBURG TW,8
1917,May,WILMOT TWP,6
1917,May,WINDSOR,59
1917,May,WOODSTOCK,11
1917,May,YORK TWP,62
1917,Nov,ALDBOROUGH TWP,8
1917,Nov,ALEXANDRIA,6
1917,Nov,ALFRED,6
1917,Nov,AMHERSTBURG,8
1917,Nov,BARRIE,8
1917,Nov,BARTON TWP,6
1917,Nov,BELLEVILLE,12
1917,Nov,BERTIE TWP,7
1917,Nov,BIDDULPH TWP,6
1917,Nov,BLIND RIVER,6
1917,Nov,BOWMANVILLE,11
1917,Nov,BRANT TWP,7
1917,Nov,BRANTFORD,56
1917,Nov,BROCKVILLE,15
1917,Nov,CAMPBELLFORD,10
1917,Nov,CARLETON PLACE,9
1917,Nov,CARTWRIGHT TWP,6
1917,Nov,CASSELMAN,8
1917,Nov,CAVAN TWP,6
1917,Nov,CHATHAM,23
1917,Nov,CHATHAM TWP,6
1917,Nov,CLARENCE TWP,7
1917,Nov,COBALT,18
1917,Nov,COCHRANE,15
1917,Nov,COLLINGWOOD,11
1917,Nov,COPPERCLIFF,8
1917,Nov,CORNWALL,10
1917,Nov,CORNWALL TWP,8
1917,Nov,CUMBERLAND TWP,7
1917,Nov,DAWN TWP,8
1917,Nov,DOVER TWP,8
1917,Nov,DUNDAS,9
1917,Nov,DUNNVILLE,8
1917,Nov,EASTVIEW,8
1917,Nov,ELMA TWP,7
1917,Nov,EUPHRASIA TWP,6
1917,Nov,FORD CITY,13
1917,Nov,FORT WILLIAM,48
1917,Nov,GALT,27
1917,Nov,GANANOQUE,7
1917,Nov,GUELPH,34
1917,Nov,GUELPH TWP,8
1917,Nov,HAMILTON,202
1917,Nov,HAWKESBURY,10
1917,Nov,IROQUOIS FALLS,6
1917,Nov,KENORA,13
1917,Nov,KINGSTON,43
1917,Nov,KINGSTON TWP,6
1917,Nov,KITCHENER,31
1917,Nov,LANCASTER TWP,7
1917,Nov,LEAMINGTON,6
1917,Nov,LEFAIVRE,6
1917,Nov,LINDSAY,15
1917,Nov,LONDON,104
1917,Nov,MERSEA TWP,6
1917,Nov,MIDLAND,22
1917,Nov,MIMICO,7
1917,Nov,NAPANEE,6
1917,Nov,NEW LISKEARD,6
1917,Nov,NEWMARKET,6
1917,Nov,NIAGARA FALLS,35
1917,Nov,NORTH BAY,35
1917,Nov,ORILLIA,16
1917,Nov,OSHAWA,26
1917,Nov,OSPREY TWP,8
1917,Nov,OTTAWA,167
1917,Nov,OWEN SOUND,16
1917,Nov,PARRY SOUND,24
1917,Nov,PEMBROKE,19
1917,Nov,PENETANGUISHENE,12
1917,Nov,PETERBOROUGH,32
1917,Nov,PETROLIA,6
1917,Nov,PORT ARTHUR,43
1917,Nov,PORT HOPE,10
1917,Nov,PORT MCNICOLL,9
1917,Nov,PRESTON,13
1917,Nov,RALEIGH TWP,6
1917,Nov,RENFREW,15
1917,Nov,ROCHESTER TWP,8
1917,Nov,ROMNEY TWP,7
1917,Nov,S CROSBY TWP,6
1917,Nov,SANDWICH W T,6
1917,Nov,SARNIA,27
1917,Nov,SAULT STE MARIE,26
1917,Nov,SCARBOROUGH,8
1917,Nov,SMITHS FALLS,19
1917,Nov,ST CATHARINES,31
1917,Nov,ST THOMAS,22
1917,Nov,STEELTON,16
1917,Nov,STRATFORD,37
1917,Nov,STURGEON FALLS,12
1917,Nov,SUDBURY,29
1917,Nov,THESSALON,6
1917,Nov,THOROLD,10
1917,Nov,THOROLD TWP,8
1917,Nov,TILBURY EAST TW,11
1917,Nov,TIMMINS,10
1917,Nov,TORONTO,962
1917,Nov,TRENTON,13
1917,Nov,VERNER,7
1917,Nov,WALKERVILLE,11
1917,Nov,WALLACEBURG,6
1917,Nov,WATERLOO,8
1917,Nov,WATERLOO TWP,14
1917,Nov,WEBBWOOD,6
1917,Nov,WELLAND,21
1917,Nov,WESTMINSTER T,6
1917,Nov,WHITBY,6
1917,Nov,WILMOT TWP,6
1917,Nov,WINCHESTER TWP,6
1917,Nov,WINDSOR,57
1917,Nov,WOODSTOCK,17
1917,Nov,WOOLWICH TWP,9
1917,Nov,YORK TWP,67
1917,Oct,AMHERSTBURG,7
1917,Oct,ANCASTER TWP,6
1917,Oct,ARNPRIOR,7
1917,Oct,AUGUSTA TWP,6
1917,Oct,BARRIE,11
1917,Oct,BARTON TWP,7
1917,Oct,BELLEVILLE,18
1917,Oct,BEVERLY TWP,9
1917,Oct,BLIND RIVER,9
1917,Oct,BOSANQUET TWP,8
1917,Oct,BOWMANVILLE,9
1917,Oct,BRACEBRIDGE,7
1917,Oct,BRANTFORD,69
1917,Oct,BRANTFORD TWP,12
1917,Oct,BROCKVILLE,19
1917,Oct,BURLINGTON,8
1917,Oct,CAMPBELLFORD,9
1917,Oct,CARLETON PLACE,7
1917,Oct,CARRICK TWP,10
1917,Oct,CHATHAM,27
1917,Oct,CHATHAM TWP,11
1917,Oct,COBALT,16
1917,Oct,COBOURG,6
1917,Oct,COCHRANE,18
1917,Oct,COLCHESTER N TW,6
1917,Oct,COLLINGWOOD,7
1917,Oct,CONISTON,11
1917,Oct,COPPERCLIFF,12
1917,Oct,CORNWALL,16
1917,Oct,CORNWALL TWP,9
1917,Oct,CREIGHTON MINE,6
1917,Oct,CROWLAND,12
1917,Oct,DOVER TWP,6
1917,Oct,DUNDAS,9
1917,Oct,DUNNVILLE,6
1917,Oct,E NISSOURI TWP,8
1917,Oct,E WAWANOSH T,6
1917,Oct,EASTVIEW,9
1917,Oct,EMBRUN,13
1917,Oct,FORD CITY,6
1917,Oct,FORT FRANCES,6
1917,Oct,FORT WILLIAM,50
1917,Oct,GALT,24
1917,Oct,GLOUCESTER TWP,6
1917,Oct,GUELPH,28
1917,Oct,GUELPH TWP,9
1917,Oct,HAILEYBURY,12
1917,Oct,HAMILTON,229
1917,Oct,HARWICH TWP,7
1917,Oct,HAWKESBURY,16
1917,Oct,HOLLAND TWP,11
1917,Oct,INGERSOLL,9
1917,Oct,KEEWATIN,6
1917,Oct,KENORA,10
1917,Oct,KINGSTON,53
1917,Oct,KINLOSS TWP,7
1917,Oct,KITCHENER,39
1917,Oct,LINDSAY,13
1917,Oct,LISTOWEL,7
1917,Oct,LOBO TWP,6
1917,Oct,LOCHIEL TWP,9
1917,Oct,LONDON,86
1917,Oct,LONDON TWP,9
1917,Oct,MALAHIDE TWP,6
1917,Oct,MATILDA TWP,6
1917,Oct,MERSEA TWP,15
1917,Oct,MIDLAND,17
1917,Oct,MIMICO,6
1917,Oct,N MONAGHAN TWP,8
1917,Oct,NEW LISKEARD,8
1917,Oct,NIAGARA FALLS,25
1917,Oct,NORTH BAY,16
1917,Oct,NOT RECORDED,7
1917,Oct,OAKVILLE,7
1917,Oct,ORILLIA,21
1917,Oct,OSHAWA,23
1917,Oct,OTTAWA,236
1917,Oct,OWEN SOUND,27
1917,Oct,PARRY SOUND,8
1917,Oct,PEMBROKE,25
1917,Oct,PENETANGUISHENE,15
1917,Oct,PETERBOROUGH,45
1917,Oct,PORT ARTHUR,42
1917,Oct,PORT HOPE,7
1917,Oct,PRESTON,11
1917,Oct,PROTON TWP,6
1917,Oct,RAWDON TWP,7
1917,Oct,RENFREW,17
1917,Oct,RIDGETOWN,7
1917,Oct,ROCKLAND,12
1917,Oct,ROXBOROUGH TWP,6
1917,Oct,SA S MARIE,6
1917,Oct,SANDWICH W T,8
1917,Oct,SARNIA,35
1917,Oct,SAULT STE MARIE,35
1917,Oct,SCARBOROUGH,7
1917,Oct,SMITHS FALLS,9
1917,Oct,SOMBRA TWP,6
1917,Oct,ST ALBERT,7
1917,Oct,ST CATHARINES,45
1917,Oct,ST CATHERINES,7
1917,Oct,ST THOMAS,28
1917,Oct,STEELTON,14
1917,Oct,STRATFORD,22
1917,Oct,STURGEON FALLS,12
1917,Oct,SUDBURY,27
1917,Oct,SUNNIDALE TWP,7
1917,Oct,TECUMSETH TWP,10
1917,Oct,THURLOW TWP,6
1917,Oct,TIMMINS,10
1917,Oct,TORONTO,1020
1917,Oct,TRAFALGAR,9
1917,Oct,TRENTON,13
1917,Oct,VERULAM TWP,7
1917,Oct,WALKERVILLE,15
1917,Oct,WALLACEBURG,12
1917,Oct,WALPOLE TWP,7
1917,Oct,WATERLOO,9
1917,Oct,WATERLOO TWP,7
1917,Oct,WEBBWOOD,6
1917,Oct,WELLAND,25
1917,Oct,WINDSOR,72
1917,Oct,WOODSTOCK,15
1917,Oct,WOOLWICH TWP,6
1917,Oct,YORK TWP,73
1917,Sep,ALDBOROUGH TWP,6
1917,Sep,ALMONTE,7
1917,Sep,ANCASTER TWP,10
1917,Sep,ARNPRIOR,9
1917,Sep,ARTHUR TWP,8
1917,Sep,AURORA,10
1917,Sep,BARRIE,12
1917,Sep,BARTON TWP,7
1917,Sep,BELLEVILLE,19
1917,Sep,BELMONT TWP,8
1917,Sep,BEVERLY TWP,8
1917,Sep,BLIND RIVER,6
1917,Sep,BRAMPTON,7
1917,Sep,BRANT TWP,6
1917,Sep,BRANTFORD,71
1917,Sep,BRANTFORD TWP,8
1917,Sep,BROCKVILLE,15
1917,Sep,BYNG INLET,8
1917,Sep,CALEDONIA TWP,6
1917,Sep,CAMDEN TWP,12
1917,Sep,CAMPBELLFORD,8
1917,Sep,CARRICK TWP,6
1917,Sep,CASSELMAN,14
1917,Sep,CHATHAM,25
1917,Sep,CHATHAM TWP,8
1917,Sep,COBALT,24
1917,Sep,COBOURG,6
1917,Sep,COLLINGWOOD,18
1917,Sep,COPPER CLIFF,6
1917,Sep,COPPERCLIFF,7
1917,Sep,CORNWALL,17
1917,Sep,CORNWALL TWP,8
1917,Sep,CREIGHTON MINE,7
1917,Sep,CROWLAND,10
1917,Sep,CULROSS TWP,6
1917,Sep,CUMBERLAND TWP,14
1917,Sep,DOVER TWP,9
1917,Sep,DUNDAS,6
1917,Sep,EASTVIEW,7
1917,Sep,EMBRUN,7
1917,Sep,ESPANOLA,8
1917,Sep,FLOS TWP,7
1917,Sep,FORD CITY,11
1917,Sep,FORT FRANCES,10
1917,Sep,FORT WILLIAM,47
1917,Sep,GALT,18
1917,Sep,GANANOQUE,6
1917,Sep,GODERICH,6
1917,Sep,GUELPH,28
1917,Sep,GUELPH TWP,7
1917,Sep,HAILEYBURY,11
